,avgSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
122,13.3729999542,0.225326538086,-0.845306396484,0.251968383789,0.0490812599418,0.164848606211,0.128198982238,0.112116978873,0.0615447201198,0.0473376021244,0.0712151552327,0.12915762674,0.113757085886,False
123,10.9579996109,0.193420410156,-0.917877197266,0.124404907227,0.0939984012032,0.159716428475,0.19026208723,0.196612519765,0.0702619781162,0.0732478676465,0.062463044,0.141732117687,0.106225634951,False
124,6.0669999361,0.129531860352,-0.941589355469,0.174530029297,0.0492714096437,0.0903647842119,0.0543497915263,0.0410711642817,0.0351859141225,0.0927395889372,0.0253597782639,0.0523366291324,0.0480054330016,False
125,1.4369999975,0.0751190185547,-0.917556762695,0.370727539062,-0.00414707444947,0.0578238851683,0.0297136872303,0.027354849538,0.0339705799822,0.106765059813,0.0165718178013,0.0201945448505,0.023632208886,False
126,1.10000002384,0.111022949219,-0.889862060547,0.419570922852,0.0523345775295,0.0192450673013,0.209971876141,0.137039124907,0.0268938745557,0.0175479088357,0.0249600802533,0.208882135137,0.0830741403506,False
127,3.86900005341,0.112930297852,-0.822158813477,0.500671386719,0.0651531708044,-0.191485277118,0.288821684432,0.154330446485,0.0530670416687,0.0534740054121,0.0305079118663,0.167127154185,0.0814805504981,False
128,7.17699995041,0.184783935547,-0.791732788086,0.458312988281,0.0928817377581,0.0988671923081,0.120217488451,0.0925844181116,0.0611859578131,0.115068469079,0.0494007247062,0.0910224634813,0.0545311387758,False
129,8.61599998474,0.172317504883,-0.918411254883,0.161697387695,0.115806761054,0.110083361555,0.09433262792,0.0646769705916,0.0476742280871,0.0481026174123,0.0631392958979,0.061369460542,0.0567860724743,False
130,5.63399994373,0.106735229492,-0.994583129883,0.0457000732422,-0.00731330666947,0.0598470886485,0.00717775176998,0.0293491471612,0.0163969638224,0.0248257854343,0.0111647045527,0.0251599023559,0.0133356490838,False
131,1.75600003004,0.0872192382812,-0.938354492188,0.258407592773,-0.00118590563341,0.0139163482762,0.00957752622825,0.00683692913583,0.0132738369507,0.0450448509063,0.00434072040579,0.00714487370098,0.00453247093225,False
132,0.0219999998808,0.0918426513672,-0.923767089844,0.322937011719,-0.00415506393274,0.00215343205744,0.00199790344978,0.00411538118612,0.00859294430612,0.0275648174836,0.00377104279656,0.003158298964,0.00265434412917,False
133,0.714999997616,0.194046020508,-0.869598388672,0.382369995117,0.000802144120332,0.249207962165,-0.00336117561179,0.0278025188095,0.0194580587602,0.0167594412606,0.0132359655773,0.0862530161421,0.0177139821628,False
134,2.67200000286,0.371170043945,-0.854080200195,0.365264892578,0.0344799466333,0.437267348857,-0.015171496098,0.0707399943357,0.0383511544047,0.035167666483,0.0298207194763,0.0552107979292,0.0603062856535,False
135,5.47999992371,0.406311035156,-0.819931030273,0.688400268555,0.128690601775,0.410873291926,0.2429990684,0.104527992789,0.070489549051,0.108914266522,0.0864275593969,0.190531246838,0.112775545604,False
136,8.95099992752,1.06616210938,-0.379150390625,0.557220458984,0.359139523538,0.734864681713,0.216525915584,0.432206533803,0.236817916699,0.0768792393312,0.147932316558,0.313622847403,0.182605458022,False
